Bike ID,Gender,Birth Year,Age,User Type,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
44223,Male,1988,33,Customer,2128,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 16:32:43.4720,3638,Washington St,40.7242941,-74.0354826,2020-11-06 17:08:12.4160
42379,Unknown,1969,52,Customer,2592,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:33:26.7500,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:16:38.8430
42825,Male,1985,36,Subscriber,375,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:34:06.7440,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 16:40:21.7700
42382,Unknown,1969,52,Customer,2547,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:34:07.0140,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:16:34.8990
42112,Male,1986,35,Subscriber,195,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:34:12.7580,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-11-06 16:37:28.2290
47257,Male,1994,27,Subscriber,104,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 16:35:28.2390,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 16:37:12.4520
46609,Male,1989,32,Subscriber,115,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 16:37:00.1390,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 16:38:55.5870
42277,Male,1991,30,Subscriber,610,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 16:37:21.0560,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 16:47:31.6120
43568,Male,1982,39,Subscriber,1344,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 16:37:57.1120,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 17:00:21.4880
47019,Female,1981,40,Subscriber,1394,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:38:22.9890,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 17:01:37.1310
47260,Male,1987,34,Subscriber,275,3185,City Hall,40.717732500000004,-74.04384499999999,2020-11-06 16:39:15.9630,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 16:43:51.1200
44721,Unknown,1969,52,Customer,718,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 16:39:16.7070,3483,Montgomery St,40.71942,-74.05099,2020-11-06 16:51:15.0970
14598,Unknown,1969,52,Customer,726,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 16:39:26.6960,3483,Montgomery St,40.71942,-74.05099,2020-11-06 16:51:32.8230
42582,Unknown,1969,52,Customer,466,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 16:39:51.9330,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 16:47:38.6900
42153,Male,1990,31,Subscriber,571,3184,Paulus Hook,40.7141454,-74.0335519,2020-11-06 16:40:55.4580,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 16:50:27.1780
44671,Female,1953,68,Subscriber,1342,3210,Pershing Field,40.742677141,-74.051788633,2020-11-06 16:41:34.7920,3280,Astor Place,40.71928220070703,-74.07126188278198,2020-11-06 17:03:56.8850
31659,Female,1983,38,Subscriber,275,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 16:44:24.6280,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:48:59.8370
45261,Unknown,1969,52,Customer,1255,3184,Paulus Hook,40.7141454,-74.0335519,2020-11-06 16:44:25.5550,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:05:21.2580
44492,Male,1982,39,Subscriber,3233,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-11-06 16:47:20.7170,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:41:14.0840
44392,Female,1988,33,Subscriber,223,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-11-06 16:48:27.9650,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 16:52:11.5310
44540,Male,1959,62,Subscriber,511,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-11-06 16:48:32.9430,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:57:04.1670
42159,Unknown,1969,52,Customer,577,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 16:48:39.5000,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-11-06 16:58:17.1650
44403,Unknown,1969,52,Customer,3099,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-11-06 16:49:21.3840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:41:01.2320
42496,Male,1995,26,Subscriber,257,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2020-11-06 16:50:20.7450,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 16:54:37.9650
44387,Male,1984,37,Customer,724,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 16:50:46.7650,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:02:51.5860
44358,Male,1968,53,Subscriber,423,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-11-06 16:51:01.8560,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-11-06 16:58:05.0990
19825,Female,1993,28,Customer,2896,3483,Montgomery St,40.71942,-74.05099,2020-11-06 16:51:39.9510,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:39:56.0710
16782,Male,1987,34,Subscriber,2842,3483,Montgomery St,40.71942,-74.05099,2020-11-06 16:52:46.1070,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:40:08.6310
40176,Male,1985,36,Customer,3044,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:52:50.3920,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:43:35.0010
44336,Female,1991,30,Customer,3022,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:53:29.5140,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:43:52.2310
45256,Male,1984,37,Subscriber,311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:53:30.7960,3209,Brunswick St,40.7241765,-74.05065640000001,2020-11-06 16:58:42.7720
42251,Male,1990,31,Subscriber,281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 16:54:28.6330,3209,Brunswick St,40.7241765,-74.05065640000001,2020-11-06 16:59:10.1020
44235,Male,1984,37,Subscriber,734,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 16:54:52.7590,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:07:07.4890
44540,Male,1959,62,Subscriber,2584,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 16:57:38.3570,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:40:43.1250
46540,Male,1992,29,Subscriber,369,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 16:58:09.4720,3185,City Hall,40.717732500000004,-74.04384499999999,2020-11-06 17:04:19.4540
45873,Male,1957,64,Subscriber,779,3207,Oakland Ave,40.7376037,-74.05247829999999,2020-11-06 16:58:18.3240,3207,Oakland Ave,40.7376037,-74.05247829999999,2020-11-06 17:11:17.7160
44971,Male,1989,32,Customer,2035,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2020-11-06 16:58:22.6340,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2020-11-06 17:32:17.8360
41724,Female,1991,30,Subscriber,123,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 16:58:31.1730,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:00:35.1590
42316,Male,1993,28,Subscriber,167,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 16:58:46.1600,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 17:01:33.9370
42452,Female,1983,38,Customer,1736,3638,Washington St,40.7242941,-74.0354826,2020-11-06 16:59:27.4140,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 17:28:24.4040
42323,Male,1984,37,Subscriber,1968,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 16:59:28.0200,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 17:32:16.4960
45277,Male,1987,34,Subscriber,764,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 16:59:32.8530,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:12:16.8670
44392,Male,1989,32,Subscriber,183,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 17:01:19.9010,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:04:23.4070
17630,Male,1990,31,Customer,560,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:01:54.6040,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 17:11:15.4160
33887,Unknown,1969,52,Customer,1309,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 17:02:04.2680,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2020-11-06 17:23:53.3880
40440,Male,1990,31,Subscriber,368,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:02:57.2010,3206,Hilltop,40.7311689,-74.0575736,2020-11-06 17:09:05.9920
42569,Male,1995,26,Subscriber,80,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:03:12.4450,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 17:04:32.9330
42277,Female,1995,26,Customer,933,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 17:03:27.3830,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:19:00.7980
20315,Unknown,1969,52,Customer,910,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 17:03:33.5340,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:18:44.1480
42213,Unknown,1995,26,Customer,859,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 17:04:24.4840,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:18:43.9850
45550,Unknown,1969,52,Customer,374,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:04:39.5580,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 17:10:53.9290
42432,Female,1992,29,Subscriber,881,3483,Montgomery St,40.71942,-74.05099,2020-11-06 17:05:14.3140,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:19:55.3190
46465,Male,1991,30,Subscriber,721,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 17:05:52.3880,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2020-11-06 17:17:54.0650
39206,Male,1989,32,Subscriber,811,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:05:57.9580,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 17:19:29.8550
20105,Female,1994,27,Customer,1885,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 17:06:44.1620,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 17:38:09.5070
45281,Male,1994,27,Customer,997,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:07:10.1740,3483,Montgomery St,40.71942,-74.05099,2020-11-06 17:23:47.6410
42580,Male,1995,26,Subscriber,852,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:07:12.6580,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-11-06 17:21:25.4730
40168,Male,1992,29,Subscriber,438,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:07:42.7390,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-11-06 17:15:00.7560
42419,Male,1963,58,Subscriber,148,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:08:21.8630,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:10:50.6120
44415,Male,1985,36,Subscriber,463,3638,Washington St,40.7242941,-74.0354826,2020-11-06 17:09:43.5960,3638,Washington St,40.7242941,-74.0354826,2020-11-06 17:17:26.9910
42575,Male,1987,34,Subscriber,465,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:11:16.3080,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2020-11-06 17:19:02.2340
42178,Female,1987,34,Subscriber,1897,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:11:24.3090,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:43:02.0890
44347,Male,1980,41,Subscriber,772,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:11:27.5030,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 17:24:20.3590
42150,Male,1980,41,Subscriber,672,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:12:09.5110,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 17:23:21.5960
44920,Male,1982,39,Subscriber,250,3184,Paulus Hook,40.7141454,-74.0335519,2020-11-06 17:13:07.8700,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 17:17:18.7580
42538,Male,1981,40,Subscriber,136,3209,Brunswick St,40.7241765,-74.05065640000001,2020-11-06 17:14:19.7860,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:16:36.2680
44235,Unknown,1969,52,Customer,3639,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:14:40.2860,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 18:15:19.6880
45261,Unknown,1969,52,Customer,3633,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:14:54.8730,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 18:15:28.2960
45363,Male,1987,34,Customer,1425,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:15:09.1760,3638,Washington St,40.7242941,-74.0354826,2020-11-06 17:38:55.0150
42159,Male,1981,40,Subscriber,1407,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-11-06 17:15:50.9110,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 17:39:18.5050
39920,Female,1988,33,Subscriber,800,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:17:00.7630,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:30:21.1690
42497,Female,1997,24,Customer,1860,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2020-11-06 17:17:18.6010,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:48:18.6710
42155,Male,1986,35,Subscriber,70,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:17:34.0770,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-11-06 17:18:44.9880
44687,Unknown,1969,52,Subscriber,620,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:17:47.2080,3209,Brunswick St,40.7241765,-74.05065640000001,2020-11-06 17:28:08.1850
15730,Female,1990,31,Customer,1804,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:18:01.8770,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:48:06.4420
42308,Female,1968,53,Subscriber,307,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:19:08.8010,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:24:16.2370
39685,Male,1991,30,Subscriber,240,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 17:19:15.4630,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:23:16.3690
44762,Male,1990,31,Customer,2303,3280,Astor Place,40.71928220070703,-74.07126188278198,2020-11-06 17:19:36.4860,3679,Bergen Ave,40.72210378668603,-74.07145500183104,2020-11-06 17:58:00.0130
32540,Male,1990,31,Customer,1695,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 17:24:25.8220,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-11-06 17:52:40.8570
42354,Male,1994,27,Subscriber,204,3184,Paulus Hook,40.7141454,-74.0335519,2020-11-06 17:24:35.9630,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:28:00.1250
44723,Female,1987,34,Customer,737,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2020-11-06 17:25:22.4560,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:37:39.9850
44603,Male,1969,52,Subscriber,490,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:26:27.9610,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-11-06 17:34:38.6530
47254,Female,1984,37,Subscriber,264,3481,York St,40.71649,-74.04105,2020-11-06 17:26:42.0830,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:31:07.0180
39206,Unknown,1969,52,Customer,4465,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 17:27:14.6330,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 18:41:39.6770
42308,Female,1981,40,Subscriber,333,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:27:29.9480,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 17:33:03.4430
42538,Male,1981,40,Subscriber,248,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:27:35.8540,3209,Brunswick St,40.7241765,-74.05065640000001,2020-11-06 17:31:44.2810
42346,Unknown,1969,52,Customer,359,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:28:47.5410,3483,Montgomery St,40.71942,-74.05099,2020-11-06 17:34:46.8740
45873,Male,1988,33,Subscriber,771,3207,Oakland Ave,40.7376037,-74.05247829999999,2020-11-06 17:30:34.2840,3185,City Hall,40.717732500000004,-74.04384499999999,2020-11-06 17:43:26.1830
45353,Female,1994,27,Subscriber,452,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:32:09.4200,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:39:42.0460
42323,Male,1984,37,Subscriber,1611,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 17:32:36.3380,3194,McGinley Square,40.7253399253558,-74.06762212514876,2020-11-06 17:59:28.1460
42277,Female,1980,41,Subscriber,169,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:33:53.5300,3481,York St,40.71649,-74.04105,2020-11-06 17:36:43.0390
45225,Male,1987,34,Subscriber,294,3185,City Hall,40.717732500000004,-74.04384499999999,2020-11-06 17:35:19.1580,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 17:40:13.6230
42432,Female,1981,40,Subscriber,1168,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:36:19.7800,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:55:48.0340
47254,Male,1986,35,Subscriber,292,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:36:56.5560,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 17:41:49.3630
44376,Male,1978,43,Subscriber,3454,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 17:37:23.1370,3184,Paulus Hook,40.7141454,-74.0335519,2020-11-06 18:34:57.5690
43974,Female,1991,30,Subscriber,648,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:38:12.0690,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:49:00.6670
44723,Unknown,1969,52,Customer,852,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 17:38:40.4250,3483,Montgomery St,40.71942,-74.05099,2020-11-06 17:52:53.1180
44540,Male,1959,62,Subscriber,471,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:41:01.8440,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:48:53.0660
40867,Female,1968,53,Subscriber,292,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:41:30.4320,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:46:23.1300
42382,Male,1987,34,Subscriber,215,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:42:58.7410,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-11-06 17:46:34.6700
40469,Male,1992,29,Subscriber,122,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:43:19.9600,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:45:22.7660
40176,Female,1990,31,Subscriber,818,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:44:10.9950,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:57:49.5210
42379,Male,1987,34,Subscriber,807,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 17:44:29.9630,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:57:57.3740
30143,Male,1976,45,Customer,805,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-11-06 17:45:12.7750,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 17:58:38.2110
44003,Male,1966,55,Subscriber,435,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:45:13.9950,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 17:52:29.1960
30680,Male,1972,49,Subscriber,526,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 17:46:33.1950,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-11-06 17:55:19.9210
42434,Male,1995,26,Customer,1241,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 17:48:33.5360,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-11-06 18:09:15.0310
42496,Male,1962,59,Subscriber,447,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 17:48:54.0420,3280,Astor Place,40.71928220070703,-74.07126188278198,2020-11-06 17:56:21.5640
35285,Male,1967,54,Subscriber,245,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-11-06 17:49:14.9470,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-11-06 17:53:20.2270
44540,Male,1959,62,Subscriber,2431,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 17:49:30.7260,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-11-06 18:30:01.8680
35139,Male,1989,32,Customer,1027,3638,Washington St,40.7242941,-74.0354826,2020-11-06 17:50:18.9030,3483,Montgomery St,40.71942,-74.05099,2020-11-06 18:07:25.9710
41677,Male,1992,29,Subscriber,520,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,2020-11-06 17:52:00.2220,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 18:00:41.0180
44968,Male,1983,38,Subscriber,536,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 17:52:16.6290,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-11-06 18:01:13.2350
42177,Male,1987,34,Customer,921,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:52:48.7700,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 18:08:09.9970
43098,Male,1983,38,Subscriber,599,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:53:12.7600,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 18:03:11.8820
31659,Male,1969,52,Subscriber,706,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:53:29.0910,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-11-06 18:05:15.8840
44398,Unknown,1969,52,Customer,854,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:53:50.9580,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 18:08:05.4690
44664,Female,1993,28,Customer,315,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 17:55:16.7770,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 18:00:32.2940
45277,Female,1989,32,Subscriber,2720,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 17:56:12.6610,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 18:41:33.4770
43568,Unknown,1969,52,Customer,262,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 17:56:31.7190,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 18:00:53.8430
40440,Male,1985,36,Subscriber,543,3206,Hilltop,40.7311689,-74.0575736,2020-11-06 17:57:21.0840,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 18:06:24.1540
42436,Male,1975,46,Subscriber,1217,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-11-06 17:57:24.3040,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 18:17:42.1580
43974,Female,1990,31,Subscriber,368,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:57:41.8130,3639,Harborside,40.71925170000001,-74.034234,2020-11-06 18:03:50.4970
44388,Male,1993,28,Customer,1930,3202,Newport PATH,40.7272235,-74.03375890000001,2020-11-06 17:59:54.4380,3210,Pershing Field,40.742677141,-74.051788633,2020-11-06 18:32:04.4420
44003,Male,1966,55,Subscriber,185,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-11-06 18:00:33.9560,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 18:03:39.6560
34020,Female,1981,40,Subscriber,241,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-11-06 18:01:26.5890,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-11-06 18:05:28.4170
44419,Male,1986,35,Subscriber,272,3187,Warren St,40.721123600000006,-74.03805095,2020-11-06 18:02:30.9170,3681,Grand St,40.71517767732029,-74.03768330812454,2020-11-06 18:07:03.3840
44424,Male,1987,34,Subscriber,1542,3213,Van Vorst Park,40.71848892,-74.047726625,2020-11-06 18:02:57.2440,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-11-06 18:28:40.1330
42470,Male,1983,38,Subscriber,463,3185,City Hall,40.717732500000004,-74.04384499999999,2020-11-06 18:03:01.8140,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 18:10:45.5000
33887,Female,1989,32,Subscriber,327,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2020-11-06 18:03:58.0560,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-11-06 18:09:25.5080
44911,Male,1989,32,Customer,845,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-11-06 18:04:29.0640,3196,Riverview Park,40.7443187,-74.04399090000001,2020-11-06 18:18:34.0850
42525,Male,1984,37,Subscriber,613,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-11-06 18:05:42.5590,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-11-06 18:15:56.4520
