Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
42596,Male,1992,29,486,3638,Washington St,40.7242941,-74.0354826,2020-12-01 07:54:17.2870,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 08:02:23.4860
42455,Male,1989,32,247,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 07:54:21.0230,3185,City Hall,40.717732500000004,-74.04384499999999,2020-12-01 07:58:28.6450
30360,Male,2003,18,865,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-12-01 07:54:51.9380,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-12-01 08:09:17.4190
48739,Male,1970,51,712,3213,Van Vorst Park,40.71848892,-74.047726625,2020-12-01 07:55:26.6050,3213,Van Vorst Park,40.71848892,-74.047726625,2020-12-01 08:07:19.0700
42456,Male,1966,55,224,3201,Dey St,40.737711,-74.066921,2020-12-01 07:55:30.9160,3640,Journal Square,40.733670000000004,-74.0625,2020-12-01 07:59:15.0580
44690,Female,1991,30,476,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 07:56:02.7580,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-12-01 08:03:58.8670
40637,Male,1989,32,260,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 07:56:04.7340,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 08:00:24.9310
45352,Male,1975,46,938,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 07:58:05.0060,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:13:43.6050
44969,Unknown,1969,52,941,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 07:58:21.9050,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 08:14:03.3950
46530,Male,1969,52,410,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-12-01 08:00:16.4340,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 08:07:07.3300
44911,Male,1992,29,518,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 08:02:54.2820,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 08:11:32.5090
40124,Female,1991,30,537,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-12-01 08:06:03.7280,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 08:15:01.2650
42250,Female,1984,37,410,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-12-01 08:06:11.5600,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 08:13:01.8560
44603,Male,1991,30,429,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,2020-12-01 08:07:21.8480,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:14:30.8630
43798,Male,1977,44,236,3273,Manila & 1st,40.72165072487999,-74.04288411140442,2020-12-01 08:08:02.2010,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 08:11:58.6270
38978,Female,1996,25,387,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 08:08:15.3260,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 08:14:42.5110
42255,Female,1993,28,305,3280,Astor Place,40.71928220070703,-74.07126188278198,2020-12-01 08:09:07.3520,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2020-12-01 08:14:12.5280
44400,Male,1968,53,449,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 08:09:28.4690,3206,Hilltop,40.7311689,-74.0575736,2020-12-01 08:16:58.2670
18851,Female,1975,46,17454,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2020-12-01 08:10:54.5190,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2020-12-01 13:01:49.1750
45274,Male,1982,39,170,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-12-01 08:14:15.5890,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 08:17:06.5260
44555,Female,1978,43,337,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 08:14:30.3710,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-12-01 08:20:08.1330
47054,Male,1991,30,337,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 08:15:13.6530,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,2020-12-01 08:20:50.6970
26443,Male,1982,39,949,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-12-01 08:19:06.9430,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-12-01 08:34:56.7570
26719,Male,1984,37,635,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 08:20:19.6420,3194,McGinley Square,40.7253399253558,-74.06762212514876,2020-12-01 08:30:54.9240
